The data of the Swiss Glacier Monitoring Network (GLAMOS) are freely available (https://www.glamos.ch) and may be used with indication of the source for scientific and non-commercial use.
"When using these data, please cite as:"
"GLAMOS (2025). Swiss Glacier Length Change, release 2025, Glacier Monitoring Switzerland, doi:10.18750/lengthchange.2025.r2025."
SWISS GLACIER LENGTH CHANGE
"glacier name,glacier id,start date of observation,quality of start date,end date of observation,quality of end date,length change,elevation of glacier tongue,observer"
"Dammagletscher,A51f-10,1935-09-01,x,1936-09-01,x,12.00,,-"
"Dammagletscher,A51f-10,1936-09-01,x,1937-09-01,x,-4.00,,-"
"Dammagletscher,A51f-10,1937-09-01,x,1938-09-01,x,-5.00,,-"
"Dammagletscher,A51f-10,1938-09-01,x,1939-09-01,x,-3.00,,-"
"Dammagletscher,A51f-10,1939-09-01,x,1940-09-01,x,-13.00,,-"
"Dammagletscher,A51f-10,1940-09-01,x,1941-09-01,x,-8.00,,-"
"Dammagletscher,A51f-10,1941-09-01,x,1942-09-01,x,-20.00,,-"
"Dammagletscher,A51f-10,1942-09-01,x,1943-09-01,x,-17.00,,-"
"Dammagletscher,A51f-10,1943-09-01,x,1944-09-01,x,-9.00,,-"
"Dammagletscher,A51f-10,1944-09-01,x,1945-09-01,x,-24.00,,-"
"Dammagletscher,A51f-10,1945-09-01,x,1946-09-01,x,-13.00,,-"
"Dammagletscher,A51f-10,1946-09-01,x,1947-09-01,x,-12.00,,-"
"Dammagletscher,A51f-10,1947-09-01,x,1948-09-01,x,-11.00,,-"
"Dammagletscher,A51f-10,1948-09-01,x,1949-09-01,x,-18.00,,-"
"Dammagletscher,A51f-10,1949-09-01,x,1950-09-01,x,-18.00,,-"
"Dammagletscher,A51f-10,1950-09-01,x,1951-09-01,x,-5.00,,-"
"Dammagletscher,A51f-10,1951-09-01,x,1952-09-01,x,-20.00,,-"
"Dammagletscher,A51f-10,1952-09-01,x,1953-09-01,x,-38.00,,-"
"Dammagletscher,A51f-10,1953-09-01,x,1954-09-01,x,-3.00,,-"
"Dammagletscher,A51f-10,1954-09-01,x,1955-09-01,x,14.00,,-"
"Dammagletscher,A51f-10,1955-09-01,x,1956-09-01,x,-10.00,,-"
"Dammagletscher,A51f-10,1956-09-01,x,1957-09-01,x,-22.00,,-"
"Dammagletscher,A51f-10,1957-09-01,x,1958-09-01,x,12.00,,-"
"Dammagletscher,A51f-10,1958-09-01,x,1960-09-01,x,-43.00,,-"
"Dammagletscher,A51f-10,1960-09-01,x,1961-09-01,x,-13.00,,-"
"Dammagletscher,A51f-10,1961-09-01,x,1962-09-01,x,-11.00,,-"
"Dammagletscher,A51f-10,1962-09-01,x,1963-09-01,x,-21.00,,-"
"Dammagletscher,A51f-10,1963-09-01,x,1964-09-01,x,-21.00,,-"
"Dammagletscher,A51f-10,1964-09-01,x,1965-09-01,x,-10.00,,-"
"Dammagletscher,A51f-10,1965-09-01,x,1966-09-01,x,0.00,,-"
"Dammagletscher,A51f-10,1966-09-01,x,1967-09-01,x,-22.00,,-"
"Dammagletscher,A51f-10,1967-09-01,x,1968-09-01,x,4.00,,-"
"Dammagletscher,A51f-10,1968-09-01,x,1969-09-01,x,0.00,,-"
"Dammagletscher,A51f-10,1969-09-01,x,1970-09-01,x,-10.00,,-"
"Dammagletscher,A51f-10,1970-09-01,x,1971-09-01,x,-13.00,,-"
"Dammagletscher,A51f-10,1971-09-01,x,1972-09-01,x,0.00,,-"
"Dammagletscher,A51f-10,1972-09-01,x,1973-09-01,x,6.00,,-"
"Dammagletscher,A51f-10,1973-09-01,x,1974-09-01,x,2.00,,-"
"Dammagletscher,A51f-10,1974-09-01,x,1975-09-01,x,14.00,,-"
"Dammagletscher,A51f-10,1975-09-01,x,1976-09-01,x,9.00,,-"
"Dammagletscher,A51f-10,1976-09-01,x,1977-09-01,x,5.00,,-"
"Dammagletscher,A51f-10,1977-09-01,x,1978-09-01,x,13.00,,-"
"Dammagletscher,A51f-10,1978-09-01,x,1979-09-01,x,10.00,,-"
"Dammagletscher,A51f-10,1979-09-01,x,1980-09-01,x,12.00,,-"
"Dammagletscher,A51f-10,1980-09-01,x,1981-09-01,x,16.00,,-"
"Dammagletscher,A51f-10,1981-09-01,x,1982-09-01,x,13.00,,-"
"Dammagletscher,A51f-10,1982-09-01,x,1983-09-01,x,32.00,,-"
"Dammagletscher,A51f-10,1983-09-01,x,1984-09-01,x,14.00,,-"
"Dammagletscher,A51f-10,1984-09-01,x,1985-09-01,x,20.00,,-"
"Dammagletscher,A51f-10,1985-09-01,x,1986-09-01,x,28.00,,-"
"Dammagletscher,A51f-10,1986-09-01,x,1987-09-01,x,2.00,,-"
"Dammagletscher,A51f-10,1987-09-01,x,1988-09-01,x,6.00,,-"
"Dammagletscher,A51f-10,1988-09-01,x,1989-09-01,x,8.00,,-"
"Dammagletscher,A51f-10,1989-09-01,x,1990-09-01,x,2.00,,-"
"Dammagletscher,A51f-10,1990-09-01,x,1991-09-01,x,2.00,,-"
"Dammagletscher,A51f-10,1991-09-01,x,1992-09-01,x,-9.00,,-"
"Dammagletscher,A51f-10,1992-09-01,x,1994-09-01,x,-9.00,,-"
"Dammagletscher,A51f-10,1994-09-01,x,1995-09-01,x,-16.00,,-"
"Dammagletscher,A51f-10,1995-09-01,x,1996-09-01,x,-6.00,,-"
"Dammagletscher,A51f-10,1996-09-01,x,1997-09-01,x,-9.00,,-"
"Dammagletscher,A51f-10,1997-09-01,x,1998-09-01,x,-8.00,,-"
"Dammagletscher,A51f-10,1998-09-01,x,1999-09-01,x,-6.00,,-"
"Dammagletscher,A51f-10,1999-10-28,,2000-10-19,,-20.80,2080,M. Planzer"
"Dammagletscher,A51f-10,2000-10-19,,2001-10-15,,-6.70,2080,M. Planzer"
"Dammagletscher,A51f-10,2001-10-15,,2002-10-22,,-16.80,2080,M. Planzer"
"Dammagletscher,A51f-10,2002-10-22,,2003-10-15,,-10.70,2085,Martin Planzer"
"Dammagletscher,A51f-10,2003-10-15,,2007-09-12,,-973.00,2301,VAW/ETHZ; Andreas Bauder"
"Dammagletscher,A51f-10,2006-09-12,,2011-09-23,,-41.00,,AFJ/UR; Martin Planzer"
"Dammagletscher,A51f-10,2011-09-23,,2012-09-21,,-22.40,,AFJ/UR; Martin Planzer"
"Dammagletscher,A51f-10,2012-09-21,,2013-09-06,,-8.20,,AFJ/UR; Martin Planzer"
"Dammagletscher,A51f-10,2013-09-06,,2014-09-20,,-9.40,,AFJ/UR; Martin Planzer"
"Dammagletscher,A51f-10,2014-09-20,,2015-09-22,,-25.60,,AFJ/UR; Martin Planzer"
"Dammagletscher,A51f-10,2015-09-22,,2016-09-09,,-36.90,,AFJ/UR; Martin Planzer"
"Dammagletscher,A51f-10,2016-09-09,,2017-10-05,,-23.50,,AFJ/UR; Martin Planzer"
"Dammagletscher,A51f-10,2017-10-05,,2018-10-04,,-6.80,,AFJ/UR; René Planzer"
"Dammagletscher,A51f-10,2018-10-04,,2019-10-11,,-9.70,,AFJ/UR; René Planzer"
"Dammagletscher,A51f-10,2019-10-11,,2021-08-25,,-61.00,,AFJ/UR; René Planzer"
"Dammagletscher,A51f-10,2021-08-25,,2023-10-05,,-159.30,2500,AFJ/UR; René Planzer"
"Rotfirngletscher,A51f-13,1956-09-01,x,1957-09-01,x,-8.00,,-"
"Rotfirngletscher,A51f-13,1957-09-01,x,1958-09-01,x,-26.00,,-"
"Rotfirngletscher,A51f-13,1958-09-01,x,1959-09-01,x,12.00,,-"
"Rotfirngletscher,A51f-13,1959-09-01,x,1960-09-01,x,-4.00,,-"
"Rotfirngletscher,A51f-13,1960-09-01,x,1961-09-01,x,8.00,,-"
"Rotfirngletscher,A51f-13,1961-09-01,x,1963-09-01,x,12.00,,-"
"Rotfirngletscher,A51f-13,1963-09-01,x,1964-09-01,x,-6.00,,-"
"Rotfirngletscher,A51f-13,1964-09-01,x,1965-09-01,x,-10.00,,-"
"Rotfirngletscher,A51f-13,1965-09-01,x,1966-09-01,x,4.00,,-"
"Rotfirngletscher,A51f-13,1966-09-01,x,1967-09-01,x,14.00,,-"
"Rotfirngletscher,A51f-13,1967-09-01,x,1968-09-01,x,10.00,,-"
"Rotfirngletscher,A51f-13,1968-09-01,x,1969-09-01,x,9.00,,-"
"Rotfirngletscher,A51f-13,1969-09-01,x,1970-09-01,x,4.00,,-"
"Rotfirngletscher,A51f-13,1970-09-01,x,1971-09-01,x,6.00,,-"
"Rotfirngletscher,A51f-13,1971-09-01,x,1972-09-01,x,1.00,,-"
"Rotfirngletscher,A51f-13,1972-09-01,x,1973-09-01,x,6.00,,-"
"Rotfirngletscher,A51f-13,1973-09-01,x,1974-09-01,x,-6.00,,-"
"Rotfirngletscher,A51f-13,1974-09-01,x,1975-09-01,x,4.00,,-"
"Rotfirngletscher,A51f-13,1975-09-01,x,1976-09-01,x,4.00,,-"
"Rotfirngletscher,A51f-13,1976-09-01,x,1977-09-01,x,-6.00,,-"
"Rotfirngletscher,A51f-13,1977-09-01,x,1978-09-01,x,3.00,,-"
"Rotfirngletscher,A51f-13,1978-09-01,x,1979-09-01,x,4.00,,-"
"Rotfirngletscher,A51f-13,1979-09-01,x,1980-09-01,x,9.00,,-"
"Rotfirngletscher,A51f-13,1980-09-01,x,1982-09-01,x,36.00,,-"
"Rotfirngletscher,A51f-13,1982-09-01,x,1983-09-01,x,10.00,,-"
"Rotfirngletscher,A51f-13,1983-09-01,x,1984-09-01,x,2.00,,-"
"Rotfirngletscher,A51f-13,1984-09-01,x,1985-09-01,x,4.00,,-"
"Rotfirngletscher,A51f-13,1985-09-01,x,1986-09-01,x,0.00,,-"
"Rotfirngletscher,A51f-13,1986-09-01,x,1987-09-01,x,-4.00,,-"
"Rotfirngletscher,A51f-13,1987-09-01,x,1988-09-01,x,-1.00,,-"
"Rotfirngletscher,A51f-13,1988-09-01,x,1989-09-01,x,-6.00,,-"
"Rotfirngletscher,A51f-13,1989-09-01,x,1990-09-01,x,-7.00,,-"
"Rotfirngletscher,A51f-13,1990-09-01,x,1991-09-01,x,-5.00,,-"
"Rotfirngletscher,A51f-13,1991-09-01,x,1992-09-01,x,-12.00,,-"
"Rotfirngletscher,A51f-13,1992-09-01,x,1994-09-01,x,-9.00,,-"
"Rotfirngletscher,A51f-13,1994-09-01,x,1995-09-01,x,-11.00,,-"
"Rotfirngletscher,A51f-13,1995-09-01,x,1996-09-01,x,1.00,,-"
"Rotfirngletscher,A51f-13,1996-09-01,x,1997-09-01,x,-7.00,,-"
"Rotfirngletscher,A51f-13,1997-09-01,x,1998-09-01,x,-13.00,,-"
"Rotfirngletscher,A51f-13,1998-09-01,x,1999-10-08,,-10.00,,-"
"Rotfirngletscher,A51f-13,1999-10-08,,2000-10-05,,-12.40,2030,M. Planzer"
"Rotfirngletscher,A51f-13,2000-10-05,,2001-10-05,,-18.20,2030,M. Planzer"
"Rotfirngletscher,A51f-13,2001-10-05,,2002-09-17,,-9.20,2035,M. Planzer"
"Rotfirngletscher,A51f-13,2002-09-17,,2003-09-25,,-41.10,2035,Martin Planzer"
"Rotfirngletscher,A51f-13,2003-09-25,,2004-10-05,,-1.00,2035,Martin Planzer"
"Rotfirngletscher,A51f-13,2004-10-05,,2005-10-11,,-16.70,2035,Martin Planzer"
"Rotfirngletscher,A51f-13,2005-10-11,,2006-09-20,,-16.70,2035,Martin Planzer"
"Rotfirngletscher,A51f-13,2006-09-20,,2007-10-03,,-14.30,2035,Martin Planzer"
"Rotfirngletscher,A51f-13,2007-10-03,,2008-09-11,,-13.30,2040,AFJ/UR; Martin Planzer"
"Rotfirngletscher,A51f-13,2008-09-11,,2009-09-23,,-12.00,2040,AFJ/UR; Martin Planzer"
"Rotfirngletscher,A51f-13,2009-09-23,,2010-09-20,,-24.10,2050,AFJ/UR; Martin Planzer"
"Rotfirngletscher,A51f-13,2010-09-20,,2011-09-22,,-19.20,2050,AFJ/UR; Martin Planzer"
"Rotfirngletscher,A51f-13,2011-09-22,,2012-09-20,,-33.80,2055,AFJ/UR; Martin Planzer"
"Rotfirngletscher,A51f-13,2012-09-20,,2013-09-05,,-4.30,2060,AFJ/UR; Martin Planzer"
"Rotfirngletscher,A51f-13,2013-09-05,,2014-09-19,,-22.00,2065,AFJ/UR; Martin Planzer"
"Rotfirngletscher,A51f-13,2014-09-19,,2015-09-21,,-14.30,2070,AFJ/UR; Martin Planzer"
"Rotfirngletscher,A51f-13,2015-09-21,,2016-09-08,,-20.00,2070,AFJ/UR; Martin Planzer"
"Rotfirngletscher,A51f-13,2016-09-08,,2017-09-08,,-13.00,2070,AFJ/UR; Martin Planzer"
"Rotfirngletscher,A51f-13,2017-09-07,,2021-08-12,,-252.20,,VAW/ETHZ; Andreas Bauder"
"Chelengletscher,A51f-15,1893-09-01,x,1894-09-01,x,-10.00,,-"
"Chelengletscher,A51f-15,1894-09-01,x,1895-09-01,x,-14.00,,-"
"Chelengletscher,A51f-15,1895-09-01,x,1897-09-01,x,-10.00,,-"
"Chelengletscher,A51f-15,1897-09-01,x,1899-09-01,x,-5.00,,-"
"Chelengletscher,A51f-15,1899-09-01,x,1900-09-01,x,-28.00,,-"
"Chelengletscher,A51f-15,1900-09-01,x,1901-09-01,x,-15.00,,-"
"Chelengletscher,A51f-15,1901-09-01,x,1902-09-01,x,29.00,,-"
"Chelengletscher,A51f-15,1902-09-01,x,1904-09-01,x,-18.00,,-"
"Chelengletscher,A51f-15,1904-09-01,x,1906-09-01,x,-15.00,,-"
"Chelengletscher,A51f-15,1906-09-01,x,1907-09-01,x,-6.00,,-"
"Chelengletscher,A51f-15,1907-09-01,x,1909-09-01,x,-13.00,,-"
"Chelengletscher,A51f-15,1909-09-01,x,1910-09-01,x,-10.00,,-"
"Chelengletscher,A51f-15,1910-09-01,x,1911-09-01,x,-18.00,,-"
"Chelengletscher,A51f-15,1911-09-01,x,1912-09-01,x,-5.00,,-"
"Chelengletscher,A51f-15,1912-09-01,x,1913-09-01,x,-5.00,,-"
"Chelengletscher,A51f-15,1913-09-01,x,1914-09-01,x,-2.00,,-"
"Chelengletscher,A51f-15,1914-09-01,x,1915-09-01,x,38.00,,-"
"Chelengletscher,A51f-15,1916-09-01,x,1917-09-01,x,31.00,,-"
"Chelengletscher,A51f-15,1917-09-01,x,1918-09-01,x,10.00,,-"
"Chelengletscher,A51f-15,1918-09-01,x,1919-09-01,x,20.00,,-"
"Chelengletscher,A51f-15,1919-09-01,x,1920-09-01,x,22.00,,-"
"Chelengletscher,A51f-15,1920-09-01,x,1921-09-01,x,2.00,,-"
"Chelengletscher,A51f-15,1921-09-01,x,1922-09-01,x,4.00,,-"
"Chelengletscher,A51f-15,1922-09-01,x,1923-09-01,x,-30.00,,-"
"Chelengletscher,A51f-15,1923-09-01,x,1924-09-01,x,-9.00,,-"
"Chelengletscher,A51f-15,1924-09-01,x,1925-09-01,x,-10.00,,-"
"Chelengletscher,A51f-15,1925-09-01,x,1926-09-01,x,14.00,,-"
"Chelengletscher,A51f-15,1926-09-01,x,1927-09-01,x,-7.00,,-"
"Chelengletscher,A51f-15,1927-09-01,x,1928-09-01,x,-18.00,,-"
"Chelengletscher,A51f-15,1928-09-01,x,1929-09-01,x,17.00,,-"
"Chelengletscher,A51f-15,1929-09-01,x,1930-09-01,x,-10.00,,-"
"Chelengletscher,A51f-15,1930-09-01,x,1931-09-01,x,-8.00,,-"
"Chelengletscher,A51f-15,1931-09-01,x,1932-09-01,x,-18.00,,-"
"Chelengletscher,A51f-15,1932-09-01,x,1933-09-01,x,-12.00,,-"
"Chelengletscher,A51f-15,1933-09-01,x,1934-09-01,x,-6.00,,-"
"Chelengletscher,A51f-15,1934-09-01,x,1935-09-01,x,-6.00,,-"
"Chelengletscher,A51f-15,1935-09-01,x,1936-09-01,x,-2.00,,-"
"Chelengletscher,A51f-15,1936-09-01,x,1937-09-01,x,-3.00,,-"
"Chelengletscher,A51f-15,1937-09-01,x,1938-09-01,x,-5.00,,-"
"Chelengletscher,A51f-15,1938-09-01,x,1939-09-01,x,-9.00,,-"
"Chelengletscher,A51f-15,1939-09-01,x,1940-09-01,x,2.00,,-"
"Chelengletscher,A51f-15,1940-09-01,x,1941-09-01,x,12.00,,-"
"Chelengletscher,A51f-15,1941-09-01,x,1942-09-01,x,-2.00,,-"
"Chelengletscher,A51f-15,1942-09-01,x,1943-09-01,x,-4.00,,-"
"Chelengletscher,A51f-15,1943-09-01,x,1944-09-01,x,-12.00,,-"
"Chelengletscher,A51f-15,1944-09-01,x,1945-09-01,x,-14.00,,-"
"Chelengletscher,A51f-15,1945-09-01,x,1946-09-01,x,-25.00,,-"
"Chelengletscher,A51f-15,1946-09-01,x,1947-09-01,x,-32.00,,-"
"Chelengletscher,A51f-15,1947-09-01,x,1948-09-01,x,-18.00,,-"
"Chelengletscher,A51f-15,1948-09-01,x,1949-09-01,x,-23.00,,-"
"Chelengletscher,A51f-15,1949-09-01,x,1950-09-01,x,-8.00,,-"
"Chelengletscher,A51f-15,1950-09-01,x,1951-09-01,x,-26.00,,-"
"Chelengletscher,A51f-15,1951-09-01,x,1952-09-01,x,-33.00,,-"
"Chelengletscher,A51f-15,1952-09-01,x,1953-09-01,x,-21.00,,-"
"Chelengletscher,A51f-15,1953-09-01,x,1954-09-01,x,-38.00,,-"
"Chelengletscher,A51f-15,1954-09-01,x,1955-09-01,x,4.00,,-"
"Chelengletscher,A51f-15,1955-09-01,x,1956-09-01,x,-14.00,,-"
"Chelengletscher,A51f-15,1956-09-01,x,1957-09-01,x,-22.00,,-"
"Chelengletscher,A51f-15,1957-09-01,x,1958-09-01,x,-14.00,,-"
"Chelengletscher,A51f-15,1958-09-01,x,1959-09-01,x,-23.00,,-"
"Chelengletscher,A51f-15,1959-09-01,x,1960-09-01,x,-13.00,,-"
"Chelengletscher,A51f-15,1960-09-01,x,1961-09-01,x,-22.00,,-"
"Chelengletscher,A51f-15,1961-09-01,x,1963-09-01,x,-150.00,,-"
"Chelengletscher,A51f-15,1963-09-01,x,1964-09-01,x,-21.00,,-"
"Chelengletscher,A51f-15,1964-09-01,x,1965-09-01,x,-31.00,,-"
"Chelengletscher,A51f-15,1965-09-01,x,1966-09-01,x,21.00,,-"
"Chelengletscher,A51f-15,1966-09-01,x,1967-09-01,x,-36.00,,-"
"Chelengletscher,A51f-15,1967-09-01,x,1968-09-01,x,0.00,,-"
"Chelengletscher,A51f-15,1968-09-01,x,1969-09-01,x,17.00,,-"
"Chelengletscher,A51f-15,1969-09-01,x,1970-09-01,x,9.00,,-"
"Chelengletscher,A51f-15,1970-09-01,x,1971-09-01,x,10.00,,-"
"Chelengletscher,A51f-15,1971-09-01,x,1972-09-01,x,9.00,,-"
"Chelengletscher,A51f-15,1972-09-01,x,1973-09-01,x,13.00,,-"
"Chelengletscher,A51f-15,1973-09-01,x,1974-09-01,x,10.00,,-"
"Chelengletscher,A51f-15,1974-09-01,x,1975-09-01,x,16.00,,-"
"Chelengletscher,A51f-15,1975-09-01,x,1976-09-01,x,11.00,,-"
"Chelengletscher,A51f-15,1976-09-01,x,1977-09-01,x,5.00,,-"
"Chelengletscher,A51f-15,1977-09-01,x,1978-09-01,x,9.00,,-"
"Chelengletscher,A51f-15,1978-09-01,x,1979-09-01,x,19.00,,-"
"Chelengletscher,A51f-15,1979-09-01,x,1980-09-01,x,24.00,,-"
"Chelengletscher,A51f-15,1980-09-01,x,1982-09-01,x,42.00,,-"
"Chelengletscher,A51f-15,1982-09-01,x,1983-09-01,x,12.00,,-"
"Chelengletscher,A51f-15,1983-09-01,x,1984-09-01,x,18.00,,-"
"Chelengletscher,A51f-15,1984-09-01,x,1985-09-01,x,5.00,,-"
"Chelengletscher,A51f-15,1985-09-01,x,1986-09-01,x,20.00,,-"
"Chelengletscher,A51f-15,1986-09-01,x,1987-09-01,x,10.00,,-"
"Chelengletscher,A51f-15,1987-09-01,x,1988-09-01,x,-2.00,,-"
"Chelengletscher,A51f-15,1988-09-01,x,1989-09-01,x,-1.00,,-"
"Chelengletscher,A51f-15,1989-09-01,x,1990-09-01,x,-6.00,,-"
"Chelengletscher,A51f-15,1990-09-01,x,1991-09-01,x,-14.00,,-"
"Chelengletscher,A51f-15,1991-09-01,x,1992-09-01,x,-12.00,,-"
"Chelengletscher,A51f-15,1992-09-01,x,1994-09-01,x,-41.00,,-"
"Chelengletscher,A51f-15,1994-09-01,x,1995-09-01,x,-29.00,,-"
"Chelengletscher,A51f-15,1995-09-01,x,1996-09-01,x,-24.00,,-"
"Chelengletscher,A51f-15,1996-09-01,x,1997-09-01,x,-29.00,,-"
"Chelengletscher,A51f-15,1997-09-01,x,1998-09-01,x,-42.00,,-"
"Chelengletscher,A51f-15,1998-09-01,x,1999-10-08,,-19.00,,-"
"Chelengletscher,A51f-15,1999-10-08,,2000-10-05,,-33.20,2120,M. Planzer"
"Chelengletscher,A51f-15,2000-10-05,,2001-10-05,,-25.80,2410,M. Planzer"
"Chelengletscher,A51f-15,2001-10-05,,2002-09-17,,-23.40,2190,M. Planzer"
"Chelengletscher,A51f-15,2002-09-17,,2003-09-25,,-24.10,2195,Martin Planzer"
"Chelengletscher,A51f-15,2003-09-25,,2004-10-05,,-20.50,2200,Martin Planzer"
"Chelengletscher,A51f-15,2004-10-05,,2005-10-11,,-21.30,2200,Martin Planzer"
"Chelengletscher,A51f-15,2005-10-11,,2006-09-20,,-17.80,2210,Martin Planzer"
"Chelengletscher,A51f-15,2006-09-20,,2007-10-03,,-26.60,2215,Martin Planzer"
"Chelengletscher,A51f-15,2007-10-03,,2008-09-11,,-36.60,2215,AFJ/UR; Martin Planzer"
"Chelengletscher,A51f-15,2008-09-11,,2009-09-23,,-24.20,2220,AFJ/UR; Martin Planzer"
"Chelengletscher,A51f-15,2009-09-23,,2010-09-20,,-30.70,2230,AFJ/UR; Martin Planzer"
"Chelengletscher,A51f-15,2010-09-20,,2011-09-22,,-28.30,2240,AFJ/UR; Martin Planzer"
"Chelengletscher,A51f-15,2011-09-22,,2012-09-20,,-57.60,2260,AFJ/UR; Martin Planzer"
"Chelengletscher,A51f-15,2012-09-20,,2013-09-05,,-49.90,2300,AFJ/UR; Martin Planzer"
"Chelengletscher,A51f-15,2013-09-05,,2014-09-19,,-302.60,2360,AFJ/UR; Martin Planzer"
"Chelengletscher,A51f-15,2014-09-19,,2015-09-21,,-31.10,2380,AFJ/UR; Martin Planzer"
"Chelengletscher,A51f-15,2015-09-21,,2016-09-08,,-9.90,2380,AFJ/UR; Martin Planzer"
"Chelengletscher,A51f-15,2016-09-08,,2017-09-08,,-16.30,2390,AFJ/UR; Martin Planzer"
"Chelengletscher,A51f-15,2017-09-08,,2018-10-04,,-13.60,,AFJ/UR; René Planzer"
"Chelengletscher,A51f-15,2018-10-04,,2019-10-11,,-13.00,,AFJ/UR; René Planzer"
"Chelengletscher,A51f-15,2019-10-11,,2020-10-22,,-12.00,,AFJ/UR; René Planzer"
"Chelengletscher,A51f-15,2020-10-22,,2021-08-25,,7.30,,AFJ/UR; René Planzer"
"Chelengletscher,A51f-15,2021-08-25,,2022-10-04,,-22.80,2400,AFJ/UR; René Planzer"
"Chelengletscher,A51f-15,2022-10-04,,2023-10-05,,-5.70,2400,AFJ/UR; René Planzer"
"Chelengletscher,A51f-15,2023-10-05,,2024-10-09,,-8.70,2370,AFJ/UR; René Planzer"
"Flachensteinfirn,A51f-23,1920-09-01,x,1921-09-01,x,35.00,,-"
"Flachensteinfirn,A51f-23,1921-09-01,x,1922-09-01,x,28.00,,-"
"Flachensteinfirn,A51f-23,1922-09-01,x,1923-09-01,x,-12.00,,-"
"Flachensteinfirn,A51f-23,1923-09-01,x,1924-09-01,x,-21.00,,-"
"Flachensteinfirn,A51f-23,1924-09-01,x,1925-09-01,x,-9.00,,-"
"Flachensteinfirn,A51f-23,1925-09-01,x,1926-09-01,x,32.00,,-"
"Flachensteinfirn,A51f-23,1926-09-01,x,1927-09-01,x,-28.00,,-"
"Flachensteinfirn,A51f-23,1927-09-01,x,1928-09-01,x,-31.00,,-"
"Flachensteinfirn,A51f-23,1928-09-01,x,1929-09-01,x,2.00,,-"
"Flachensteinfirn,A51f-23,1929-09-01,x,1930-09-01,x,-21.00,,-"
"Flachensteinfirn,A51f-23,1930-09-01,x,1931-09-01,x,4.00,,-"
"Flachensteinfirn,A51f-23,1931-09-01,x,1932-09-01,x,-17.00,,-"
"Flachensteinfirn,A51f-23,1932-09-01,x,1933-09-01,x,-38.00,,-"
"Flachensteinfirn,A51f-23,1933-09-01,x,1934-09-01,x,-8.00,,-"
"Flachensteinfirn,A51f-23,1934-09-01,x,1935-09-01,x,-6.00,,-"
"Flachensteinfirn,A51f-23,1935-09-01,x,1936-09-01,x,-16.00,,-"
"Flachensteinfirn,A51f-23,1936-09-01,x,1937-09-01,x,11.00,,-"
"Flachensteinfirn,A51f-23,1937-09-01,x,1938-09-01,x,-9.00,,-"
"Flachensteinfirn,A51f-23,1938-09-01,x,1939-09-01,x,-5.00,,-"
"Flachensteinfirn,A51f-23,1939-09-01,x,1940-09-01,x,14.00,,-"
"Flachensteinfirn,A51f-23,1940-09-01,x,1941-09-01,x,21.00,,-"
"Flachensteinfirn,A51f-23,1941-09-01,x,1942-09-01,x,-4.00,,-"
"Flachensteinfirn,A51f-23,1942-09-01,x,1943-09-01,x,-7.00,,-"
"Flachensteinfirn,A51f-23,1943-09-01,x,1944-09-01,x,-16.00,,-"
"Flachensteinfirn,A51f-23,1944-09-01,x,1945-09-01,x,-14.00,,-"
"Flachensteinfirn,A51f-23,1945-09-01,x,1946-09-01,x,-23.00,,-"
"Flachensteinfirn,A51f-23,1946-09-01,x,1947-09-01,x,-38.00,,-"
"Flachensteinfirn,A51f-23,1947-09-01,x,1948-09-01,x,4.00,,-"
"Flachensteinfirn,A51f-23,1948-09-01,x,1949-09-01,x,-18.00,,-"
"Flachensteinfirn,A51f-23,1949-09-01,x,1950-09-01,x,-14.00,,-"
"Flachensteinfirn,A51f-23,1950-09-01,x,1951-09-01,x,-147.00,,-"
"Wallenburfirn,A51f-24,1893-09-01,x,1894-09-01,x,-14.00,,-"
"Wallenburfirn,A51f-24,1894-09-01,x,1895-09-01,x,-26.00,,-"
"Wallenburfirn,A51f-24,1895-09-01,x,1898-09-01,x,-19.00,,-"
"Wallenburfirn,A51f-24,1898-09-01,x,1899-09-01,x,-13.00,,-"
"Wallenburfirn,A51f-24,1899-09-01,x,1900-09-01,x,-19.00,,-"
"Wallenburfirn,A51f-24,1900-09-01,x,1901-09-01,x,-19.00,,-"
"Wallenburfirn,A51f-24,1901-09-01,x,1902-09-01,x,0.00,,-"
"Wallenburfirn,A51f-24,1902-09-01,x,1905-09-01,x,-21.00,,-"
"Wallenburfirn,A51f-24,1905-09-01,x,1906-09-01,x,-15.00,,-"
"Wallenburfirn,A51f-24,1906-09-01,x,1907-09-01,x,-7.00,,-"
"Wallenburfirn,A51f-24,1907-09-01,x,1908-09-01,x,-15.00,,-"
"Wallenburfirn,A51f-24,1908-09-01,x,1909-09-01,x,2.00,,-"
"Wallenburfirn,A51f-24,1909-09-01,x,1910-09-01,x,-7.00,,-"
"Wallenburfirn,A51f-24,1910-09-01,x,1911-09-01,x,-15.00,,-"
"Wallenburfirn,A51f-24,1911-09-01,x,1912-09-01,x,-3.00,,-"
"Wallenburfirn,A51f-24,1912-09-01,x,1913-09-01,x,-2.00,,-"
"Wallenburfirn,A51f-24,1913-09-01,x,1914-09-01,x,-8.00,,-"
"Wallenburfirn,A51f-24,1914-09-01,x,1915-09-01,x,-4.00,,-"
"Wallenburfirn,A51f-24,1915-09-01,x,1917-09-01,x,-2.00,,-"
"Wallenburfirn,A51f-24,1917-09-01,x,1918-09-01,x,8.00,,-"
